UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
460358,,,,,,,,33.0,,12.0,,,,,,8.0,,,,,,,,13.0,,
460385,,,,,,,,11.0,,5.0,,,,,,1.0,1.0,,,0.0,,,,1.0,,
460394,,,,,,,,288.0,,173.0,,,,,,21.0,10.0,,4.0,,,18.0,,60.0,,
460446,,,,,,,,19.0,,11.0,,,,,,1.0,,,,,,1.0,2.0,2.0,,
460455,,,,,,,,13.0,,4.0,,,,,,1.0,2.0,,,,,1.0,,2.0,,
460464,,,,,,,,259.0,,145.0,,,,,,21.0,9.0,1.0,10.0,,,18.0,,50.0,,
460482,,,,,,,,26.0,,10.0,,,,,,1.0,,,,,,,,1.0,,
460516,,,,,,,,13.0,,8.0,,,,,,1.0,,,,,,,1.0,3.0,,
460525,,,,,,,,26.0,,13.0,,,,,,2.0,,,,,,,3.0,8.0,,
460534,,,,,,,,30.0,,15.0,,,,,,1.0,,,,,,1.0,4.0,9.0,,
460543,,,,,,,,73.0,,34.0,,,,,,9.0,25.0,1.0,,,,,,2.0,2.0,
460552,,,,,,,,16.0,,7.0,,,,,,2.0,1.0,,,,,,,,,
460561,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,,
460570,,,,,,,,24.0,,18.0,,,,,,2.0,,,,,,,,1.0,,
460589,,,,,,,,9.0,,7.0,,,,,,,,,,,,,,1.0,,
460598,,,,,,,,30.0,,14.0,,,,,,6.0,,,,,,,,2.0,1.0,
460604,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,1.0,1.0,
460613,,,,,,,,44.0,,14.0,,,,,,12.0,,,,,,,,15.0,,
460631,,,,,,,,7.0,,3.0,,,,,,,,,,,,0.0,,0.0,,
460640,,,,,,,,5.0,,1.0,,,,,,2.0,1.0,,,,,,1.0,,,
460677,,,,,,,,45.0,,24.0,,,,,,1.0,,1.0,1.0,,,,5.0,6.0,1.0,1.0
460695,,,,,,,,17.0,,12.0,,,,,,1.0,,,,,,,,4.0,,
460701,,,,,,,,8.0,,5.0,,,,,,,2.0,,,,,,,1.0,,
460710,,,,,,,,20.0,,9.0,,,,,,3.0,2.0,,,,,,5.0,,,
460729,,,,,,,,149.0,,7.0,2.0,,,,,26.0,17.0,9.0,,,,5.0,43.0,27.0,,
460738,,,,,,,,142.0,,76.0,,,,,,14.0,47.0,3.0,,,,,,2.0,,
460747,,,,,,,,91.0,,16.0,,,,,,7.0,5.0,2.0,1.0,,,2.0,28.0,,,
460756,,,,,,,,28.0,,10.0,,,,,,5.0,4.0,1.0,,,,,3.0,1.0,,
460765,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,1.0,,
460774,,,,,,,,58.0,,32.0,,,,,,8.0,,1.0,11.0,,,1.0,,2.0,,
460783,,,,,,,,15.0,,,,,,,,7.0,2.0,,,,,,5.0,1.0,,
460808,,,,,,,,10.0,,3.0,,,,,,2.0,1.0,,,,,0.0,,2.0,,
460817,,,,,,,,40.0,,21.0,,,,,,3.0,2.0,,,,,2.0,5.0,5.0,,
460826,,,,,,,,37.0,,20.0,,,,,,4.0,,,,0.0,,2.0,5.0,5.0,,
460835,,,,,,,,40.0,,21.0,,,,,,5.0,1.0,,,1.0,,1.0,2.0,8.0,,
460844,,,,,,,,50.0,,25.0,,,,,,9.0,,,9.0,,,,,2.0,,
460853,,,,,,,,51.0,,27.0,,,,,,7.0,,,8.0,,,1.0,,2.0,,
460862,,,,,,,,30.0,,10.0,,,,,,10.0,1.0,2.0,2.0,,,,4.0,1.0,,
460871,,,,,,,,51.0,,23.0,,,,,,7.0,1.0,1.0,,,,,,6.0,,
460899,,,,,,,,52.0,,19.0,,,,,,3.0,6.0,,,,,,8.0,4.0,,
460905,,,,,,,,6.0,,2.0,,,,,,1.0,1.0,,,,,,,1.0,,
460914,,,,,,,,22.0,,11.0,,,,,,3.0,,,,,,,,8.0,,
460923,,,,,,,,56.0,,28.0,,,,,,7.0,,1.0,10.0,,,1.0,,0.0,,
460932,,,,,,,,7.0,,3.0,,,,,,,,,,,,,,4.0,,
460941,,,,,,,,6.0,,3.0,,,,,,,0.0,0.0,0.0,,,,,,,
460950,,,,,,,,9.0,,5.0,,,,,,1.0,1.0,,,,,,,1.0,,
460969,,,,,,,,20.0,,11.0,,,,,,,,,,,,,,9.0,,
460978,,,,,,,,12.0,,6.0,,,,,,2.0,,,,,,,0.0,,,
460987,,,,,,,,11.0,,7.0,,,,,,2.0,,,,,,,,1.0,,
460996,,,,,,,,11.0,,8.0,,,,,,2.0,,,,,,,,1.0,,
461005,,,,,,,,26.0,,19.0,,,,,,5.0,,,,,,,,,,
461014,,,,,,,,63.0,,25.0,,,,,,3.0,,1.0,,,,1.0,11.0,5.0,,
461023,,,,,,,,50.0,,21.0,,,,,,5.0,,6.0,,,,,,,,
461032,,,,,,,,10.0,,4.0,,,,,,3.0,1.0,0.0,,,,,,1.0,,
461041,,,,,,,,15.0,,7.0,,,,,,3.0,,,,,,,,1.0,,
461087,,,,,,,,29.0,,5.0,,,,,,13.0,3.0,,2.0,,,2.0,,2.0,,
461111,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,2.0,,
461120,,,,,,,,13.0,,7.0,,,,,,4.0,0.0,,,,,,,2.0,,
461139,,,,,,,,9.0,,4.0,,,,,,2.0,0.0,,,,,,,2.0,,
461148,,,,,,,,818.0,,258.0,,,,,,39.0,16.0,,12.0,,,,36.0,236.0,26.0,
461157,,,,,,,,45.0,,8.0,,,,,,2.0,6.0,,8.0,,,14.0,0.0,0.0,,
461175,,,,,,,,12.0,,5.0,,,,,,1.0,0.0,,,,,,,6.0,,
461193,,,,,,,,33.0,,15.0,,,,,,4.0,2.0,,,,,,4.0,5.0,1.0,
461218,,,,,,,,16.0,,6.0,,,,,,2.0,0.0,,,,,,2.0,2.0,,
461227,,,,,,,,9.0,,6.0,,,,,,,2.0,,,,,,1.0,,,
461236,,,,,,,,42.0,,29.0,,,,,,2.0,2.0,1.0,,,,2.0,,,,
461245,,,,,,,,31.0,,11.0,,,,,,2.0,1.0,1.0,,1.0,,3.0,,2.0,1.0,1.0
461254,,,,,,,,18.0,,7.0,,,,,,3.0,1.0,,,,,,,2.0,,
461263,,,,,,,,9.0,,4.0,,,,,,4.0,,,,,,,,1.0,,
461272,,,,,,,,11.0,,5.0,,,,,,2.0,,,,,,,,4.0,,
461281,,,,,,,,24.0,,10.0,,,,,,4.0,2.0,1.0,,,,1.0,,3.0,,
461290,,,,,,,,12.0,,6.0,,,,,,6.0,,,,,,,,,,
461306,,,,,,,,38.0,,17.0,,,,,,2.0,,,6.0,,,7.0,,5.0,,
461315,,,,,,,,33.0,,9.0,2.0,,,,,3.0,1.0,1.0,0.0,,,1.0,,1.0,2.0,
461324,,,,,,,,12.0,,4.0,,,,,,3.0,1.0,1.0,,,,,,1.0,,
461333,,,,,,,,32.0,,18.0,,,,,,8.0,,,,,,,,1.0,,
461342,,,,,,,,11.0,,5.0,,,,,,0.0,2.0,,,,,,2.0,0.0,,
461351,,,,,,,,26.0,,7.0,,,,,,3.0,2.0,2.0,,,,,5.0,6.0,,
461360,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,,2.0,1.0,
461379,,,,,,,,8.0,,4.0,,,,,,1.0,1.0,,0.0,,,,,1.0,,
461388,,,,,,,,6.0,,4.0,,,,,,,2.0,,,,,,,,,
461397,,,,,,,,7.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
461412,,,,,,,,5.0,,3.0,,,,,,1.0,1.0,,,,,,,,,
461421,,,,,,,,38.0,,15.0,,,,,,6.0,7.0,,,,,1.0,,3.0,,
461430,,,,,,,,42.0,,19.0,,,,,,7.0,4.0,,,,,3.0,4.0,3.0,1.0,
461449,,,,,,,,10.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
461476,,,,,,,,15.0,,3.0,,,,,,4.0,,,,,,,,3.0,,
461485,,,,,,,,13.0,,5.0,,,,,,1.0,,,,,,,1.0,2.0,,
461494,,,,,,,,16.0,,8.0,,,,,,6.0,,,,,,,,2.0,,
461500,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,,,
461528,,,,,,,,22.0,,9.0,,,,,,4.0,,,,,,,,9.0,,
461537,,,,,,,,4.0,,2.0,,,,,,,1.0,,,,,,,,,
461546,,,,,,,,8.0,,2.0,,,,,,1.0,1.0,,,,,2.0,,1.0,,
461555,,,,,,,,30.0,,13.0,,,,,,5.0,,,,,,3.0,2.0,1.0,,
461564,,,,,,,,8.0,,4.0,,,,,,,2.0,,,,,,,1.0,,
461573,,,,,,,,16.0,,8.0,,,,,,3.0,,,,,,,1.0,4.0,,
461582,,,,,,,,20.0,,7.0,,,,,,2.0,2.0,1.0,1.0,,,2.0,,2.0,,
461591,,,,,,,,16.0,,7.0,,,,,,1.0,,,,,,,3.0,4.0,1.0,
461607,,,,,,,,11.0,,7.0,,,,,,1.0,,,,,,,,2.0,,
461625,,,,,,,,7.0,,2.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,
461643,,,,,,,,16.0,,6.0,,,,,,1.0,2.0,1.0,1.0,,,,,,2.0,
461652,,,,,,,,9.0,,4.0,,,,,,1.0,2.0,,,,,,,2.0,,
461670,,,,,,,,12.0,,4.0,,,,,,2.0,1.0,0.0,,0.0,,,1.0,1.0,0.0,
461689,,,,,,,,20.0,,11.0,,,,,,1.0,,,,,,,,5.0,,
461698,,,,,,,,23.0,,7.0,,,,,,2.0,2.0,,,,,2.0,,9.0,,
461704,,,,,,,,14.0,,9.0,,,,,,1.0,1.0,,,,,,,3.0,,
461713,,,,,,,,8.0,,2.0,,,,,,2.0,1.0,,,,,,,2.0,,
461722,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,1.0,1.0,,
461731,,,,,,,,10.0,,4.0,,,,,,3.0,1.0,,,,,1.0,1.0,,,
461740,,,,,,,,4.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,
461759,,,,,,,,46.0,,17.0,2.0,,,,,6.0,2.0,,5.0,,,2.0,,3.0,2.0,
461768,,,,,,,,10.0,,4.0,,,,,,2.0,1.0,,,,,,1.0,1.0,0.0,
461786,,,,,,,,5.0,,2.0,,,,,,1.0,1.0,,,,,,,,,
461795,,,,,,,,78.0,,29.0,1.0,,,,,8.0,5.0,3.0,6.0,,,2.0,,2.0,,
461801,,,,,,,,7.0,,5.0,,,,,,1.0,1.0,,,,,,,,,
461810,,,,,,,,10.0,,4.0,,,,,,1.0,1.0,1.0,,,,,,3.0,,
461829,,,,,,,,46.0,,24.0,,,,,,3.0,3.0,,,,,2.0,5.0,,,
461838,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,,,
461847,,,,,,,,5.0,,4.0,,,,,,0.0,,,,,,,,1.0,,
461856,,,,,,,,33.0,,15.0,,,,,,5.0,2.0,,,,,,1.0,2.0,1.0,1.0
461865,,,,,,,,17.0,,6.0,,,,,,2.0,2.0,1.0,,,,2.0,1.0,,,
461874,,,,,,,,8.0,,5.0,,,,,,2.0,,,,,,,,1.0,0.0,
461883,,,,,,,,26.0,,12.0,,,,,,7.0,2.0,,,,,,,4.0,,
461892,,,,,,,,19.0,,5.0,,,,,,4.0,4.0,,,,,,,1.0,,
461908,,,,,,,,16.0,,9.0,,,,,,2.0,1.0,,,,,,2.0,1.0,,
461917,,,,,,,,14.0,,6.0,,,,,,2.0,,,,,,,3.0,3.0,,
461926,,,,,,,,11.0,,5.0,,,,,,1.0,,,,,,1.0,,1.0,,
461935,,,,,,,,4.0,,2.0,,,,,,1.0,1.0,,,,,,,,,
461944,,,,,,,,11.0,,5.0,,,,,,1.0,1.0,1.0,,,,,2.0,1.0,,
461953,,,,,,,,12.0,,8.0,,,,,,1.0,1.0,,,,,,,2.0,,
461962,,,,,,,,47.0,,24.0,,,,,,6.0,4.0,,,,,,5.0,5.0,,
461980,,,,,,,,16.0,,8.0,,,,,,3.0,1.0,,,,,0.0,2.0,1.0,,
461999,,,,,,,,9.0,,6.0,,,,,,1.0,1.0,,,,,,0.0,1.0,,
462008,,,,,,,,29.0,,11.0,,,,,,7.0,,,,,,,3.0,6.0,2.0,
462017,,,,,,,,13.0,,9.0,,,,,,1.0,1.0,,,,,,,2.0,,
462026,,,,,,,,4.0,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0
462035,,,,,,,,20.0,,10.0,,,,,,1.0,,,,,,,,2.0,,
462044,,,,,,,,5.0,,2.0,,,,,,2.0,,,,,,,,1.0,,
462053,,,,,,,,8.0,,2.0,,,,,,2.0,2.0,,,,,,1.0,,,
462062,,,,,,,,8.0,,5.0,,,,,,1.0,1.0,,,,,,,1.0,,
462071,,,,,,,,12.0,,6.0,,,,,,1.0,,,,,,,2.0,3.0,,
462309,,,,,,,,11.0,,5.0,,,,,,1.0,,,,,,,,2.0,,
462318,,,,,,,,18.0,,5.0,,,,,,2.0,2.0,,,,,6.0,,3.0,0.0,
462327,,,,,,,,9.0,,3.0,,,,,,1.0,,,0.0,,,4.0,,1.0,,
462336,,,,,,,,4.0,,1.0,,,,,,1.0,0.0,,,,,1.0,,0.0,,
462345,,,,,,,,9.0,,4.0,,,,,,1.0,2.0,,,,,,1.0,,,
462354,,,,,,,,40.0,,9.0,,,,,,11.0,2.0,0.0,11.0,,,3.0,,1.0,,
462363,,,,,,,,43.0,,18.0,,,,,,6.0,1.0,1.0,,,,,,15.0,,
462372,,,,,,,,39.0,,19.0,,,,,,6.0,,1.0,,,,,,11.0,,
462390,,,,,,,,6.0,,3.0,,,,,,2.0,,,,,,,,1.0,,
465812,,,,,,,,323.0,,178.0,,,,,,4.0,12.0,7.0,1.0,5.0,,,6.0,18.0,,
466152,,,,,,,,10.0,,0.0,,,,,,2.0,,,,,,,,1.0,,
466161,,,,,,,,16.0,,1.0,,,,,,2.0,,,,,,,,3.0,,
466170,,,,,,,,9.0,,,,,,,,2.0,,,,,,,,1.0,,
466189,,,,,,,,15.0,,5.0,,,,,,2.0,,,,,,,,1.0,,
466514,,,,,,,,21.0,,10.0,,,,,,3.0,,,,,,,,1.0,,
466523,,,,,,,,17.0,,10.0,,,,,,2.0,,,,,,,,1.0,1.0,
466921,,,,,,,,68.0,,34.0,,,,,,9.0,,1.0,,,,0.0,,5.0,,
466930,,,,,,,,94.0,,45.0,,,,,,15.0,,3.0,,,,,,7.0,,
467058,,,,,,,,23.0,,8.0,,,,,,2.0,,1.0,,,,,,11.0,,
467094,,,,,,,,17.0,,12.0,,,,,,1.0,,,,,,,1.0,3.0,,
467368,,,,,,,,33.0,,16.0,,,,,,9.0,1.0,,,,,,,1.0,,
467508,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
467517,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
467526,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
467535,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
467544,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,
467553,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
467562,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
467571,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
467580,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
467599,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
467605,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
467614,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
467623,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
467632,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
467641,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
467650,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
467669,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
467678,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
467784,,,,,,,,36.0,,14.0,,,,,,7.0,1.0,,,,,,,13.0,,
467793,,,,,,,,17.0,,9.0,,,,,,4.0,,,,,,,,1.0,,
467863,,,,,,,,19.0,,7.0,,,,,,5.0,,,,,,,2.0,5.0,,
467872,,,,,,,,21.0,,9.0,,,,,,3.0,,,,,,,3.0,6.0,,
467906,,,,,,,,13.0,,9.0,,,,,,1.0,,,,,,,,1.0,,
468006,,,,,,,,9.0,,5.0,,,,,,1.0,,,,,,,,2.0,,
468015,,,,,,,,20.0,,12.0,,,,,,2.0,,,,,,,,2.0,,
468024,,,,,,,,70.0,,31.0,,,,,,18.0,,,,,,1.0,,18.0,1.0,
468246,,,,,,,,12.0,,9.0,,,,,,1.0,,,,,,,,,,
468255,,,,,,,,15.0,,6.0,,,,,,6.0,,,,,,1.0,,,,
468398,,,,,,,,25.0,,10.0,,,,,,2.0,,,,,,,,3.0,,
468705,,,,,,,,6.0,,3.0,,,,,,,1.0,,,,,,,1.0,,
468723,,,,,,,,83.0,,37.0,,,,,,15.0,,1.0,6.0,1.0,,,8.0,12.0,,
468732,,,,,,,,18.0,,7.0,,,,,,2.0,3.0,,,,,0.0,,6.0,,
468769,,,,,,,,10.0,,4.0,,,,,,1.0,2.0,,,,,,,3.0,,
468848,,,,,,,,25.0,,7.0,,,,,,2.0,1.0,,1.0,,,,,,,
468875,,,,,,,,8.0,,3.0,,,,,,2.0,,,,,,1.0,,1.0,,
468893,,,,,,,,12.0,,5.0,,,,,,2.0,2.0,,,,,,2.0,1.0,,
468909,,,,,,,,34.0,,9.0,,,,,,3.0,1.0,,1.0,,,,,,,
468963,,,,,,,,49.0,,29.0,,,,,,1.0,,,,,,,,,,
469054,,,,,,,,36.0,,20.0,,,,,,6.0,1.0,,,,,3.0,5.0,1.0,,
469124,,,,,,,,30.0,,7.0,,,,,,2.0,3.0,,,,,,3.0,2.0,,
469133,,,,,,,,26.0,,12.0,,,,,,2.0,3.0,,,,,2.0,1.0,1.0,,
469142,,,,,,,,27.0,,8.0,,,,,,2.0,3.0,,,,,,3.0,6.0,1.0,
469151,,,,,,,,16.0,,5.0,,,,,,1.0,1.0,,,,,0.0,1.0,5.0,,
469160,,,,,,,,14.0,,4.0,,,,,,2.0,2.0,,,,,1.0,2.0,2.0,0.0,
469197,,,,,,,,12.0,,8.0,,,,,,2.0,1.0,,,,,,1.0,,,
469407,,,,,,,,11.0,,4.0,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,
469416,,,,,,,,6.0,,3.0,,,,,,1.0,1.0,,,,,,,1.0,,
469586,,,,,,,,13.0,,2.0,,,,,,1.0,2.0,,,,,,1.0,2.0,2.0,
469610,,,,,,,,59.0,,23.0,,,,,,6.0,3.0,,,,,,27.0,,,
469629,,,,,,,,36.0,,19.0,,,,,,3.0,2.0,,1.0,3.0,,,2.0,1.0,5.0,
469638,,,,,,,,26.0,,12.0,,,,,,1.0,2.0,,1.0,,,2.0,2.0,5.0,,
469647,,,,,,,,10.0,,5.0,,,,,,2.0,,,,,,,,1.0,,
469911,,,,,,,,21.0,,8.0,,,,,,2.0,,,,,,1.0,,8.0,,
469920,,,,,,,,18.0,,8.0,,,,,,2.0,,,,,,,,6.0,,
469957,,,,,,,,17.0,,9.0,,,,,,1.0,,,,,,,,2.0,,
469993,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
470038,,,,,,,,46.0,,14.0,,,,,,1.0,1.0,,1.0,,,,,,,
470047,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,1.0,,,
470092,,,,,,,,33.0,,22.0,,,,,,4.0,,,,,,,,5.0,,
470162,,,,,,,,54.0,,24.0,,,,,,11.0,,,,,,,,17.0,,
470223,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,2.0,,
470296,,,,,,,,3.0,,1.0,,,,,,,1.0,,,,,,,1.0,,
470302,,,,,,,,6.0,,1.0,,,,,,1.0,,,,,,1.0,,3.0,,
470393,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,0.0,,
470861,,,,,,,,33.0,,9.0,,,,,,5.0,1.0,1.0,,,,,,15.0,,
470870,,,,,,,,27.0,,11.0,,,,,,4.0,,1.0,,,,,,10.0,,
470889,,,,,,,,8.0,,8.0,,,,,,,,,,,,,,,,
470898,,,,,,,,26.0,,10.0,,,,,,3.0,,1.0,,,,,,11.0,,
470904,,,,,,,,15.0,,9.0,,,,,,3.0,,1.0,,,,,,1.0,,
474863,,,,,,,,124.0,,45.0,,,,,,12.0,8.0,9.0,1.0,,,,,3.0,,
474881,,,,,,,,22.0,,12.0,,,,,,2.0,,1.0,,,,,1.0,1.0,1.0,
474890,,,,,,,,39.0,,10.0,,,,,,2.0,7.0,1.0,,,,,7.0,3.0,,
474906,,,,,,,,19.0,,5.0,,,,,,1.0,2.0,1.0,,,,,4.0,1.0,,
474915,,,,,,,,24.0,,12.0,,,,,,3.0,1.0,,,,,,3.0,4.0,0.0,
474924,,,,,,,,15.0,,8.0,,,,,,1.0,1.0,,,,,,2.0,3.0,0.0,
474933,,,,,,,,13.0,,6.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,
474942,,,,,,,,11.0,,7.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,
474997,,,,,,,,33.0,,18.0,,,,,,2.0,3.0,,,,,1.0,5.0,3.0,,
475015,,,,,,,,30.0,,10.0,,,,,,2.0,4.0,1.0,3.0,,,5.0,2.0,1.0,,
475024,,,,,,,,20.0,,9.0,,,,,,5.0,1.0,,,,,,3.0,2.0,,
475033,,,,,,,,169.0,,100.0,3.0,,,,,9.0,4.0,6.0,,,,,,39.0,,
475042,,,,,,,,31.0,,11.0,,,,,,7.0,,,,,,,,11.0,,
475060,,,,,,,,27.0,,13.0,,,,,,3.0,1.0,,,,,2.0,5.0,3.0,,
475079,,,,,,,,10.0,,6.0,,,,,,1.0,,,,,,,,3.0,,
475097,,,,,,,,40.0,,8.0,,,,,,4.0,1.0,1.0,4.0,,,2.0,2.0,5.0,9.0,
475121,,,,,,,,753.0,,299.0,,,,,,122.0,1.0,1.0,,,,,,320.0,,
475130,,,,,,,,28.0,,12.0,,,,,,5.0,1.0,,,,,,3.0,2.0,,
475185,,,,,,,,115.0,,34.0,,,,,,3.0,5.0,1.0,8.0,,,42.0,6.0,2.0,3.0,
475194,,,,,,,,26.0,,14.0,,,,,,4.0,,,,1.0,,,3.0,5.0,,
475200,,,,,,,,19.0,,12.0,,,,,,,3.0,,1.0,,,,,2.0,,
475228,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
475255,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,1.0,1.0,,
475273,,,,,,,,172.0,,110.0,,,,,,19.0,2.0,,1.0,,,,,20.0,,
475282,,,,,,,,14.0,,8.0,,,,,,4.0,,,,,,,,0.0,,
475291,,,,,,,,19.0,,13.0,,,,,,1.0,2.0,,,,,,,1.0,,
475325,,,,,,,,32.0,,14.0,,,,,,2.0,,,,,,1.0,7.0,8.0,,
475352,,,,,,,,65.0,,31.0,,,,,,11.0,,1.0,11.0,,,1.0,,2.0,,
475370,,,,,,,,66.0,,36.0,,,,,,9.0,,,11.0,,,1.0,,1.0,,
475389,,,,,,,,6.0,,2.0,,,,,,1.0,2.0,,,,,,,0.0,,
475404,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
475413,,,,,,,,8.0,,4.0,,,,,,,,,,,,,,,,
475422,,,,,,,,14.0,,11.0,,,,,,,,,,,,,,3.0,,
475431,,,,,,,,10.0,,3.0,,,,,,2.0,2.0,,,,,,1.0,1.0,,
475459,,,,,,,,37.0,,22.0,,,,,,2.0,,,,,,,,13.0,,
475468,,,,,,,,19.0,,9.0,,,,,,1.0,2.0,0.0,,,,,1.0,1.0,1.0,
475477,,,,,,,,23.0,,10.0,,,,,,4.0,,,6.0,,,,,2.0,,
475486,,,,,,,,31.0,,15.0,,,,,,4.0,,,,,,1.0,4.0,,,
475495,,,,,,,,71.0,,30.0,,,,,,7.0,4.0,1.0,,,,2.0,,10.0,,
475501,,,,,,,,11.0,,4.0,,,,,,2.0,,,,,,3.0,1.0,,,
475510,,,,,,,,11.0,,5.0,,,,,,1.0,,,,,,,,4.0,,
475529,,,,,,,,6.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,
475538,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,,,
475547,,,,,,,,12.0,,5.0,,,,,,1.0,,,,,,,1.0,3.0,2.0,
475556,,,,,,,,16.0,,7.0,,,,,,1.0,,,,,,,3.0,5.0,,
475565,,,,,,,,194.0,,52.0,,,,,,33.0,9.0,9.0,19.0,,,10.0,,49.0,,
475574,,,,,,,,7.0,,2.0,,,,,,2.0,2.0,,,,,,,1.0,,
475583,,,,,,,,13.0,,4.0,,,,,,3.0,,,,,,,3.0,,,
475592,,,,,,,,8.0,,3.0,,,,,,2.0,,,1.0,,,1.0,,,,
475608,,,,,,,,67.0,,23.0,,,,,,8.0,2.0,2.0,,,,4.0,,16.0,3.0,
475617,,,,,,,,51.0,,24.0,,,,,,7.0,,,9.0,,,1.0,,2.0,,
475626,,,,,,,,9.0,,3.0,,,,,,1.0,1.0,,,,,,,1.0,,
475635,,,,,,,,8.0,,5.0,,,,,,1.0,1.0,,,,,,,,,
475644,,,,,,,,10.0,,5.0,,,,,,3.0,,,,,,1.0,,1.0,,
475653,,,,,,,,6.0,,3.0,,,,,,,1.0,,,,,,,1.0,,
475662,,,,,,,,12.0,,7.0,,,,,,1.0,1.0,,,,,,1.0,1.0,0.0,
475680,,,,,,,,7.0,,1.0,,,,,,2.0,1.0,,,,,,,2.0,,
475699,,,,,,,,27.0,,12.0,,,,,,4.0,1.0,,5.0,,,,,4.0,,
475705,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
475714,,,,,,,,14.0,,7.0,,,,,,4.0,,,,,,,,2.0,,
475723,,,,,,,,36.0,,13.0,,,,,,7.0,2.0,1.0,1.0,,,2.0,,1.0,,
475732,,,,,,,,118.0,,64.0,,,,,,10.0,1.0,2.0,,,,1.0,,6.0,,
475741,,,,,,,,30.0,,12.0,,,,,,6.0,,1.0,,,,,,3.0,,
475750,,,,,,,,30.0,,10.0,,,,,,10.0,1.0,,,,,,,3.0,,
475811,,,,,,,,136.0,,114.0,,,,,,4.0,1.0,1.0,4.0,,,1.0,4.0,6.0,,
475839,,,,,,,,28.0,,9.0,,,,,,1.0,3.0,,0.0,,,,6.0,3.0,,
475866,,,,,,,,44.0,,19.0,,,,,,8.0,,,9.0,,,,,2.0,,
476063,,,,,,,,10.0,,8.0,,,,,,,,,,,,,1.0,1.0,,
476106,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
476115,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
476133,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
476142,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
476160,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
476179,,,,,,,,13.0,,9.0,,,,,,2.0,,,,,,,,1.0,,
476230,,,,,,,,11.0,,5.0,,,,,,2.0,,,,,,,,1.0,,
476294,,,,,,,,15.0,,8.0,,,,,,3.0,,,,,,,2.0,1.0,,
476300,,,,,,,,35.0,,35.0,,,,,,,,,,,,,,,,
